remoteip,date3,time,date,requests,req_protocol,req_method,status,Response_time,bytes_sent,referal,user_agent,virtual_host,serveid,error_level,error_message
localhost1,18-01-2013,03:57:33,'2013-01-18 03:57:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,304,4740,283,www.google.com,Crome,virtualhost2,server1,,
localhost1,18-01-2013,04:03:33,'2013-01-18 04:03:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,401,679,200,www.yahoo.com,Crome,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost1,18-01-2013,04:09:33,'2013-01-18 04:09:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,217,625,www.yahoo.com,Crome,virtualhost1,server1,,
localhost2,18-01-2013,04:15:33,'2013-01-18 04:15:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,309,6653,www.yahoo.com,Opera/9.80,virtualhost1,server1,,
localhost3,18-01-2013,04:21:33,'2013-01-18 04:21:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,408,4113,283,www.yahoo.com,Opera/9.80,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost3,18-01-2013,04:33:33,'2013-01-18 04:33:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,404,264,626,www.timesofindia.com,Opera/9.80,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost3,18-01-2013,04:39:33,'2013-01-18 04:39:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,300,6654,www.timesofindia.com,Crome,virtualhost1,server1,,
localhost4,18-01-2013,04:45:33,'2013-01-18 04:45:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4537,283,www.timesofindia.com,Crome,virtualhost1,server1,,
localhost4,18-01-2013,04:51:33,'2013-01-18 04:51:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,220,200,www.timesofindia.com,Crome,virtualhost1,server1,,
localhost4,18-01-2013,04:57:33,'2013-01-18 04:57:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,656,627,www.timesofindia.com,Crome,virtualhost2,server1,,
localhost4,18-01-2013,05:03:33,'2013-01-18 05:03:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,371,6653,www.flipkart.com,Crome,virtualhost2,server1,,
localhost5,18-01-2013,05:15:33,'2013-01-18 05:15:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,472,200,www.flipkart.com,IE8,virtualhost1,server1,,
localhost5,18-01-2013,05:21:33,'2013-01-18 05:21:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,187,627,www.flipkart.com,IE8,virtualhost1,server1,,
localhost5,18-01-2013,05:27:33,'2013-01-18 05:27:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,304,1346,6653,www.flipkart.com,IE8,virtualhost1,server1,,
localhost2,18-01-2013,05:33:33,'2013-01-18 05:33:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,414,5013,283,www.ebay.com,Opera/9.80,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost4,18-01-2013,05:39:33,'2013-01-18 05:39:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,239,200,www.ebay.com,Opera/9.80,virtualhost2,server1,,
localhost2,18-01-2013,05:45:33,'2013-01-18 05:45:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,306,624,www.ebay.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,18-01-2013,05:51:33,'2013-01-18 05:51:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,400,338,6653,www.ebay.com,Mozilla/5.0,virtualhost2,server1,error,Bad Request
localhost2,18-01-2013,05:57:33,'2013-01-18 05:57:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4385,283,www.ebay.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,18-01-2013,06:03:33,'2013-01-18 06:03:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,745,200,www.amazon.com,Mozilla/5.0,virtualhost2,server1,,
localhost3,18-01-2013,06:09:33,'2013-01-18 06:09:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,283,625,www.amazon.com,Crome,virtualhost1,server1,,
localhost3,18-01-2013,06:15:33,'2013-01-18 06:15:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,401,528,6653,www.amazon.com,Crome,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost3,18-01-2013,06:21:33,'2013-01-18 06:21:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4716,283,www.amazon.com,Crome,virtualhost1,server1,,
localhost3,18-01-2013,06:27:33,'2013-01-18 06:27:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,408,638,200,www.amazon.com,Crome,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost4,18-01-2013,06:39:33,'2013-01-18 06:39:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,259,6653,www.facebook.com,IE8,virtualhost2,server1,,
localhost4,18-01-2013,06:45:33,'2013-01-18 06:45:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5107,283,www.facebook.com,Opera/9.80,virtualhost1,server1,,
localhost4,18-01-2013,06:51:33,'2013-01-18 06:51:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,751,200,www.facebook.com,Opera/9.80,virtualhost1,server1,,
localhost5,18-01-2013,06:57:33,'2013-01-18 06:57:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,404,398,624,www.facebook.com,Opera/9.80,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost5,18-01-2013,07:03:33,'2013-01-18 07:03:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,1493,6653,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost5,18-01-2013,07:09:33,'2013-01-18 07:09:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4274147,283,www.4shared.com,Mozilla/5.0,virtualhost2,server1,,
localhost5,18-01-2013,07:15:33,'2013-01-18 07:15:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,929,200,www.4shared.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,18-01-2013,07:21:33,'2013-01-18 07:21:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,728,626,www.4shared.com,Crome,virtualhost2,server1,,
localhost4,18-01-2013,07:27:33,'2013-01-18 07:27:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,295,6660,www.4shared.com,Crome,virtualhost1,server1,,
localhost1,18-01-2013,07:39:33,'2013-01-18 07:39:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,801,200,www.facebook.com,Crome,virtualhost2,server1,,
localhost1,18-01-2013,07:45:33,'2013-01-18 07:45:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,537,627,www.facebook.com,Crome,virtualhost2,server1,,
localhost3,18-01-2013,07:51:33,'2013-01-18 07:51:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,424,6653,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost3,18-01-2013,07:57:33,'2013-01-18 07:57:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,304,8406,283,www.facebook.com,Crome,virtualhost1,server1,,
localhost3,18-01-2013,08:03:33,'2013-01-18 08:03:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,414,797,200,www.facebook.com,Crome,virtualhost1,server1,error,Request URI Too Long: /var/www/testphp.php
localhost3,18-01-2013,08:09:33,'2013-01-18 08:09:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,363,627,www.google.com,IE8,virtualhost1,server1,,
localhost3,18-01-2013,08:15:33,'2013-01-18 08:15:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,285,6652,www.google.com,IE8,virtualhost1,server1,,
localhost4,18-01-2013,08:21:33,'2013-01-18 08:21:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,16094,283,www.google.com,IE8,virtualhost1,server1,,
localhost4,18-01-2013,08:27:33,'2013-01-18 08:27:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,400,885,200,www.google.com,IE8,virtualhost1,server1,error,Bad Request
localhost4,18-01-2013,08:33:33,'2013-01-18 08:33:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,228,627,www.yahoo.com,IE8,virtualhost2,server1,,
localhost4,18-01-2013,08:39:33,'2013-01-18 08:39:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,262,6653,www.yahoo.com,Opera/9.80,virtualhost1,server1,,
localhost5,18-01-2013,08:51:33,'2013-01-18 08:51:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,401,622,200,www.timesofindia.com,Mozilla/5.0,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost5,18-01-2013,08:57:33,'2013-01-18 08:57:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,671,627,www.timesofindia.com,Crome,virtualhost2,server1,,
localhost5,18-01-2013,09:03:33,'2013-01-18 09:03:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,408,358,6653,www.timesofindia.com,Crome,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost5,18-01-2013,09:09:33,'2013-01-18 09:09:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,304,4181,283,www.flipkart.com,IE8,virtualhost2,server1,,
localhost5,18-01-2013,09:15:33,'2013-01-18 09:15:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,404,632,200,www.flipkart.com,IE8,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost2,18-01-2013,09:21:33,'2013-01-18 09:21:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,655,626,www.flipkart.com,IE8,virtualhost2,server1,,
localhost4,18-01-2013,09:27:33,'2013-01-18 09:27:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,285,6653,www.ebay.com,IE8,virtualhost2,server1,,
localhost1,18-01-2013,09:33:33,'2013-01-18 09:33:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6491,283,www.ebay.com,IE8,virtualhost1,server1,,
localhost2,18-01-2013,09:39:33,'2013-01-18 09:39:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,403,602,200,www.ebay.com,Opera/9.80,virtualhost1,server1,error,client denied by server configuration: /var/www/fa
localhost2,18-01-2013,09:45:33,'2013-01-18 09:45:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,201,627,www.amazon.com,Opera/9.80,virtualhost1,server1,,
localhost2,18-01-2013,09:51:33,'2013-01-18 09:51:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,414,1240,6654,www.amazon.com,Mozilla/5.0,virtualhost1,server1,error,Request URI Too Long: /var/www/testphp.php
localhost2,18-01-2013,09:57:33,'2013-01-18 09:57:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,400,7381,283,www.amazon.com,Mozilla/5.0,virtualhost1,server1,error,Bad Request
localhost2,18-01-2013,10:03:33,'2013-01-18 10:03:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,685,200,www.4shared.com,Mozilla/5.0,virtualhost1,server1,,
localhost4,18-01-2013,10:15:33,'2013-01-18 10:15:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,401,372,6653,www.facebook.com,Crome,virtualhost2,server1,error,Authorization Required: /var/www/favcon.php
localhost1,18-01-2013,10:21:33,'2013-01-18 10:21:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,408,4767,283,www.facebook.com,Crome,virtualhost1,server1,error,Request Timed Out: /var/www/testing.php
localhost1,18-01-2013,10:27:33,'2013-01-18 10:27:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,254,200,www.facebook.com,Crome,virtualhost1,server1,,
localhost1,18-01-2013,10:33:33,'2013-01-18 10:33:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,195,625,www.facebook.com,IE8,virtualhost1,server1,,
localhost1,18-01-2013,10:39:33,'2013-01-18 10:39:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,260,6653,www.google.com,IE8,virtualhost1,server1,,
localhost2,18-01-2013,10:51:33,'2013-01-18 10:51:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,217,200,www.google.com,Opera/9.80,virtualhost1,server1,,
localhost2,18-01-2013,10:57:33,'2013-01-18 10:57:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,748,626,www.yahoo.com,Opera/9.80,virtualhost2,server1,,
localhost2,18-01-2013,11:03:33,'2013-01-18 11:03:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,404,336,6653,www.yahoo.com,Opera/9.80,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost2,18-01-2013,11:09:33,'2013-01-18 11:09:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4875,283,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,,
localhost3,18-01-2013,11:15:33,'2013-01-18 11:15:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,295,200,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,,
localhost4,18-01-2013,11:21:33,'2013-01-18 11:21:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,670,626,www.flipkart.com,Mozilla/5.0,virtualhost2,server1,,
localhost5,18-01-2013,11:27:33,'2013-01-18 11:27:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,403,351,6653,www.flipkart.com,Mozilla/5.0,virtualhost2,server1,error,client denied by server configuration: /var/www/fa
localhost2,18-01-2013,11:33:33,'2013-01-18 11:33:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5549,283,www.ebay.com,Mozilla/5.0,virtualhost1,server1,,
localhost4,18-01-2013,11:39:33,'2013-01-18 11:39:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,726,200,www.ebay.com,Crome,virtualhost1,server1,,
localhost1,18-01-2013,11:45:33,'2013-01-18 11:45:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,673,625,www.amazon.com,Crome,virtualhost1,server1,,
localhost1,18-01-2013,11:51:33,'2013-01-18 11:51:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,260,6653,www.amazon.com,Crome,virtualhost1,server1,,
localhost1,18-01-2013,11:57:33,'2013-01-18 11:57:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5333,283,www.4shared.com,Crome,virtualhost1,server1,,
localhost3,18-01-2013,12:09:33,'2013-01-18 12:09:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,414,196,627,www.4shared.com,IE8,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost3,18-01-2013,12:15:33,'2013-01-18 12:15:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,410,6653,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost3,18-01-2013,12:21:33,'2013-01-18 12:21:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5549,283,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost4,18-01-2013,12:27:33,'2013-01-18 12:27:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,639,200,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost4,18-01-2013,12:33:33,'2013-01-18 12:33:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,675,627,www.google.com,Opera/9.80,virtualhost2,server1,,
localhost4,18-01-2013,12:39:33,'2013-01-18 12:39:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,323,6653,www.google.com,Mozilla/5.0,virtualhost1,server1,,
localhost5,18-01-2013,12:45:33,'2013-01-18 12:45:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,400,5049,283,www.yahoo.com,Crome,virtualhost1,server1,error,Bad Request
localhost5,18-01-2013,12:51:33,'2013-01-18 12:51:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,274,200,www.yahoo.com,Crome,virtualhost1,server1,,
localhost5,18-01-2013,12:57:33,'2013-01-18 12:57:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,401,469,627,www.yahoo.com,Opera/9.80,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost4,18-01-2013,13:09:33,'2013-01-18 13:09:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5697,283,www.timesofindia.com,Opera/9.80,virtualhost1,server1,,
localhost1,18-01-2013,13:15:33,'2013-01-18 13:15:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,244,200,www.timesofindia.com,Opera/9.80,virtualhost2,server1,,
localhost1,18-01-2013,13:21:33,'2013-01-18 13:21:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,408,197,627,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost1,18-01-2013,13:27:33,'2013-01-18 13:27:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,304,357,6659,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,18-01-2013,13:33:33,'2013-01-18 13:33:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,25759,283,www.flipkart.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,18-01-2013,13:39:33,'2013-01-18 13:39:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,288,200,www.flipkart.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,18-01-2013,13:45:33,'2013-01-18 13:45:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,201,627,www.flipkart.com,Opera/9.80,virtualhost1,server1,,
localhost3,18-01-2013,13:51:33,'2013-01-18 13:51:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,352,6655,www.flipkart.com,Opera/9.80,virtualhost2,server1,,
localhost3,18-01-2013,13:57:33,'2013-01-18 13:57:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,3744,283,www.ebay.com,Opera/9.80,virtualhost2,server1,,
localhost3,18-01-2013,14:09:33,'2013-01-18 14:09:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,190,626,www.ebay.com,Crome,virtualhost1,server1,,
localhost4,18-01-2013,14:15:33,'2013-01-18 14:15:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,326,6653,www.ebay.com,Crome,virtualhost2,server1,,
localhost4,18-01-2013,14:21:33,'2013-01-18 14:21:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,3712,283,www.amazon.com,Crome,virtualhost2,server1,,
localhost4,18-01-2013,14:27:33,'2013-01-18 14:27:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,290,200,www.amazon.com,Crome,virtualhost1,server1,,
localhost4,18-01-2013,14:33:33,'2013-01-18 14:33:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,403,207,624,www.amazon.com,Crome,virtualhost1,server1,error,client denied by server configuration: /var/www/fa
localhost5,18-01-2013,14:39:33,'2013-01-18 14:39:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,341,6653,www.amazon.com,IE8,virtualhost2,server1,,
localhost5,18-01-2013,14:45:33,'2013-01-18 14:45:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4390,283,www.facebook.com,IE8,virtualhost2,server1,,
localhost5,18-01-2013,14:51:33,'2013-01-18 14:51:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,289,200,www.facebook.com,IE8,virtualhost2,server1,,
localhost5,18-01-2013,14:57:33,'2013-01-18 14:57:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,414,253,626,www.facebook.com,IE8,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost4,18-01-2013,15:09:33,'2013-01-18 15:09:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4395,283,www.google.com,Opera/9.80,virtualhost1,server1,,
localhost2,18-01-2013,15:15:33,'2013-01-18 15:15:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,400,415,200,www.google.com,Opera/9.80,virtualhost1,server1,error,Bad Request
localhost2,18-01-2013,15:21:33,'2013-01-18 15:21:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,695,626,www.yahoo.com,Opera/9.80,virtualhost1,server1,,
localhost2,18-01-2013,15:27:33,'2013-01-18 15:27:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,662,6653,www.yahoo.com,Opera/9.80,virtualhost1,server1,,
localhost2,18-01-2013,15:33:33,'2013-01-18 15:33:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5043,283,www.yahoo.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,18-01-2013,15:39:33,'2013-01-18 15:39:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,430,200,www.timesofindia.com,Mozilla/5.0,virtualhost1,server1,,
localhost3,18-01-2013,15:45:33,'2013-01-18 15:45:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,723,627,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,,
localhost3,18-01-2013,15:51:33,'2013-01-18 15:51:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,304,385,6661,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,,
localhost3,18-01-2013,15:57:33,'2013-01-18 15:57:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,401,3824,283,www.flipkart.com,Crome,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost3,18-01-2013,16:03:33,'2013-01-18 16:03:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,492,200,www.flipkart.com,IE8,virtualhost1,server1,,
localhost4,18-01-2013,16:09:33,'2013-01-18 16:09:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,176,627,www.flipkart.com,IE8,virtualhost1,server1,,
localhost4,18-01-2013,16:21:33,'2013-01-18 16:21:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,24274,283,www.ebay.com,IE8,virtualhost1,server1,,
localhost4,18-01-2013,16:27:33,'2013-01-18 16:27:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,408,371,200,www.ebay.com,Opera/9.80,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost5,18-01-2013,16:33:33,'2013-01-18 16:33:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,676,627,www.amazon.com,Opera/9.80,virtualhost2,server1,,
localhost5,18-01-2013,16:39:33,'2013-01-18 16:39:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,346,6649,www.amazon.com,Opera/9.80,virtualhost2,server1,,
localhost5,18-01-2013,16:45:33,'2013-01-18 16:45:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5777,283,www.amazon.com,Opera/9.80,virtualhost1,server1,,
localhost5,18-01-2013,16:51:33,'2013-01-18 16:51:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,440,200,www.4shared.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,18-01-2013,16:57:33,'2013-01-18 16:57:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,404,685,627,www.4shared.com,Crome,virtualhost1,server1,error,File does not exist: /var/www/favicon.php
localhost4,18-01-2013,17:03:33,'2013-01-18 17:03:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,322,6653,www.4shared.com,Crome,virtualhost2,server1,,
localhost1,18-01-2013,17:09:33,'2013-01-18 17:09:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,263,200,www.facebook.com,IE8,virtualhost2,server1,,
localhost1,18-01-2013,17:15:33,'2013-01-18 17:15:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,403,5922,283,www.facebook.com,Opera/9.80,virtualhost2,server1,error,client denied by server configuration: /var/www/fa
localhost1,18-01-2013,17:21:33,'2013-01-18 17:21:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,916,626,www.google.com,Opera/9.80,virtualhost2,server1,,
localhost1,18-01-2013,17:27:33,'2013-01-18 17:27:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,359,6654,www.yahoo.com,Opera/9.80,virtualhost1,server1,,
localhost2,18-01-2013,17:39:33,'2013-01-18 17:39:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,604,200,www.yahoo.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,18-01-2013,17:45:33,'2013-01-18 17:45:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,251,627,www.timesofindia.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,18-01-2013,17:51:33,'2013-01-18 17:51:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,414,328,6653,www.timesofindia.com,Mozilla/5.0,virtualhost1,server1,error,Request URI Too Long: /var/www/testphp.php
localhost2,18-01-2013,17:57:33,'2013-01-18 17:57:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4746,283,www.timesofindia.com,Crome,virtualhost1,server1,,
localhost3,18-01-2013,18:03:33,'2013-01-18 18:03:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,230,200,www.flipkart.com,Crome,virtualhost2,server1,,
localhost3,18-01-2013,18:09:33,'2013-01-18 18:09:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,176,627,www.flipkart.com,Crome,virtualhost2,server1,,
localhost3,18-01-2013,18:15:33,'2013-01-18 18:15:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,350,6652,www.flipkart.com,Crome,virtualhost2,server1,,
localhost3,18-01-2013,18:21:33,'2013-01-18 18:21:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,400,4509,283,www.ebay.com,IE8,virtualhost2,server1,error,Bad Request
